Filename,Year,Age,Country Code,Country Name,World Region,Size,Mean Color,Variance,AgeClass
2018_18-25_0928_MEX_b_R_C.jpg,2018,18-25,MEX,Mexico,Latin America and the Caribbean,"(958, 1473)",[167.19723074 163.27147032 160.96039072],[2789.98688426 2543.59277424 2387.74849878],5
2018_18-25_0929_MEX_R_C.jpg,2018,18-25,MEX,Mexico,Latin America and the Caribbean,"(1497, 1003)",[94.15104586 90.4911105  89.07691954],[3999.174856   4293.0849656  4552.89381042],5
2018_18-25_0981_IRN_R_C.jpg,2018,18-25,IRN,Iran (Islamic Republic of),S. Asia,"(752, 1041)",[ 75.00266724  86.09172722 105.74103639],[2500.34234731 2681.03767391 3891.13698035],5
2018_18-25_0931_MEX_R_C.jpg,2018,18-25,MEX,Mexico,Latin America and the Caribbean,"(1144, 795)",[133.61988939  83.8490632   74.37865044],[3083.36802967 1904.16070315 1835.83521711],5
2018_18-25_0926_MEX_R_C.jpg,2018,18-25,MEX,Mexico,Latin America and the Caribbean,"(1159, 987)",[159.58538831 145.72522866 105.25149812],[3051.30850376 2445.79589702 1230.69846551],5
2018_18-25_0927_MEX_R_C.jpg,2018,18-25,MEX,Mexico,Latin America and the Caribbean,"(971, 1477)",[159.53128053 154.81301062 152.32281945],[3835.85995108 3328.42893353 3171.21661495],5
2018_18-25_0925_MEX_R_C.jpg,2018,18-25,MEX,Mexico,Latin America and the Caribbean,"(753, 956)",[153.91333967 118.66816416  98.20987737],[4681.10318806 2880.6021989  1807.82899488],5
2018_18-25_0928_MEX_a_R_C.jpg,2018,18-25,MEX,Mexico,Latin America and the Caribbean,"(717, 983)",[147.78881573 100.13733469  89.41551565],[3163.25390676 2741.32917291 2502.54332592],5
2018_18-25_0922_MEX_R_C.jpg,2018,18-25,MEX,Mexico,Latin America and the Caribbean,"(971, 767)",[78.92536089 52.73271148 40.62351613],[2799.61704685 1428.79120197  717.14703596],5
2018_18-25_0569_CHN_R_C.jpg,2018,18-25,CHN,China,Eastern Asia,"(1771, 1309)",[86.65960369 71.79844097 70.05470316],[4528.9341282  3922.5724928  4038.84246957],5
2018_18-25_0566_CHN_R_C.jpg,2018,18-25,CHN,China,Eastern Asia,"(1764, 1248)",[115.79940603  97.16563736  77.31283932],[4740.72658716 3267.15842263 2316.70280992],5
2018_18-25_0568_CHN_R_C.jpg,2018,18-25,CHN,China,Eastern Asia,"(1784, 1293)",[92.23807003 84.53715895 62.38500472],[2774.49348713 2184.4452853  1469.65840566],5
2018_18-25_0924_MEX_b_R_C.jpg,2018,18-25,MEX,Mexico,Latin America and the Caribbean,"(748, 962)",[161.54695126 158.57682858 160.07016354],[3179.8406447  2964.45625564 2909.84526941],5
2018_18-25_0359_FRA_R_C.jpg,2018,18-25,FRA,France,Western Europe,"(627, 2987)",[129.2242012  136.54978698 131.57251492],[4591.74809188 4421.51748376 3933.33328315],5
2018_18-25_0921_MEX_R_C.jpg,2018,18-25,MEX,Mexico,Latin America and the Caribbean,"(1253, 994)",[122.64021078 121.87286609 104.62498936],[2887.50765366 2792.40271496 1910.99427463],5
2018_18-25_0273_EST_R_C.jpg,2018,18-25,EST,Estonia,Northern Europe,"(2495, 1812)",[ 83.0055703   86.64080523 105.20798661],[6276.52474151 5552.21575214 4777.78600868],5
2018_18-25_0046_FRA_R_C.jpg,2018,18-25,FRA,France,Western Europe,"(1193, 977)",[141.73844526 150.15806809 139.56024266],[3518.07073756 3236.28851673 3114.41141752],5
2018_18-25_0567_CHN_R_C.jpg,2018,18-25,CHN,China,Eastern Asia,"(1781, 1290)",[77.4324737  76.2894746  77.06567646],[2361.45041519 2038.37455552 2709.73997318],5
2018_18-25_0275_EST_R_C.jpg,2018,18-25,EST,Estonia,Northern Europe,"(2489, 1811)",[163.98383567 160.62883734 161.3829985 ],[5246.8754572  4571.23324407 3837.40577571],5
2018_18-25_0247_EST_R_C.jpg,2018,18-25,EST,Estonia,Northern Europe,"(2488, 1820)",[170.38730345 157.62581026 153.71833107],[4024.81187507 3917.15830162 3587.2397856 ],5
2018_18-25_0276_EST_R_C.jpg,2018,18-25,EST,Estonia,Northern Europe,"(1771, 2454)",[137.80488487 115.83709861 100.13630565],[3272.01462838 3431.96963256 5398.48791359],5
2018_6-9_0008_UKR_R_C.jpg,2018,6-9,UKR,Ukraine,Eastern Europe,"(741, 1024)",[123.2135733  104.62349496  98.0992206 ],[2992.91032384 2774.80067553 2236.83095977],2
2018_6-9_1314_LVA_R_C.jpg,2018,6-9,LVA,Latvia,Northern Europe,"(985, 1335)",[129.7435206  141.28924808 146.82341946],[5183.15809254 4946.98618402 5551.18435346],2
2018_6-9_1431_FRA_R_C.jpg,2018,6-9,FRA,France,Western Europe,"(1000, 1485)",[191.88257306 190.32447744 180.33654545],[4722.69765941 4077.49088207 5367.93646244],2
2018_6-9_1615_ROM_R_C.jpg,2018,6-9,ROM,Unknown,Unknown,"(1177, 1280)",[ 73.74720157  95.19316921 113.56491544],[1267.90326187 1489.8534839  1806.77922508],2
2018_6-9_0012_UKR_R_C.jpg,2018,6-9,UKR,Ukraine,Eastern Europe,"(915, 1280)",[99.4874112  89.79645919 78.32237534],[2579.08234323 2097.75023524 1471.02123637],2
2018_6-9_1948_UKR_R_C.jpg,2018,6-9,UKR,Ukraine,Eastern Europe,"(1764, 2463)",[72.70702336 53.88112523 64.66891629],[1704.59325859  798.32341435 1165.47765984],2
2018_6-9_1341_ARG_R_C.jpg,2018,6-9,ARG,Argentina,Latin America and the Caribbean,"(1330, 1847)",[148.74444476 118.35226154 135.82533513],[4405.07548313 1878.22384856 3434.81204848],2
2018_6-9_1307_LVA_R_C.jpg,2018,6-9,LVA,Latvia,Northern Europe,"(912, 1073)",[201.75792682 200.6896051  196.18627271],[4206.60726098 3587.13432795 4043.23578326],2
2018_6-9_0014_UKR_R_C.jpg,2018,6-9,UKR,Ukraine,Eastern Europe,"(746, 1024)",[106.84779108  97.84269751  86.00354495],[3467.81045421 2846.92569473 2041.86706235],2
2018_6-9_1745_KAZ_R_C.jpg,2018,6-9,KAZ,Kazakhstan,Central Asia,"(1341, 1883)",[107.79598337 118.16833848  91.71783092],[3772.71197298 5186.32602712 3443.6026613 ],2
2018_6-9_1765_THA_R_C.jpg,2018,6-9,THA,Thailand,Southeast Asia,"(1656, 1153)",[ 89.31534675  86.96757147 105.30918451],[4180.70610831 3436.60634938 3975.33865701],2
2018_6-9_1276_IND_R_C.jpg,2018,6-9,IND,India,S. Asia,"(1143, 1656)",[100.15890043 104.8150235   75.36252171],[2756.5191112  3013.05006429 2715.82921744],2
2018_6-9_1763_THA_R_C.jpg,2018,6-9,THA,Thailand,Southeast Asia,"(1046, 1476)",[117.18840388 111.24601981 116.44818563],[3923.74182965 3192.77826326 4520.6186123 ],2
2018_6-9_1377_LVA_R_C.jpg,2018,6-9,LVA,Latvia,Northern Europe,"(895, 1243)",[128.34480914 114.32955321 122.30546479],[4321.15877872 4489.94181064 4301.8009613 ],2
2018_6-9_1773_UKR_R_C.jpg,2018,6-9,UKR,Ukraine,Eastern Europe,"(1332, 1892)",[92.87479009 66.11759526 61.08970043],[2082.59721404 1013.95722737 1067.57980357],2
2018_6-9_1510_ROM_R_C.jpg,2018,6-9,ROM,Unknown,Unknown,"(902, 1248)",[185.86631026 181.54165423 191.22871806],[3402.46966543 3112.44350593 4354.08731811],2
2018_6-9_1711_RUS_R_C.jpg,2018,6-9,RUS,Russia,Eastern Europe,"(1244, 906)",[147.7780064  141.68684476 117.78881856],[3455.22823547 3765.24804368 2414.58256732],2
2018_6-9_1416_ARG_R_C.jpg,2018,6-9,ARG,Argentina,Latin America and the Caribbean,"(1323, 1857)",[121.1488979  108.72735469 108.20812102],[2885.15661117 1909.8453067  1588.19789589],2
2018_6-9_1151_BEL_R_C.jpg,2018,6-9,BEL,Belgium,Western Europe,"(878, 1234)",[155.39732171 157.16877167 159.3720977 ],[2746.52209267 2978.79204717 3548.82585183],2
2018_6-9_1164_IDN_R_C.jpg,2018,6-9,IDN,Indonesia,Southeast Asia,"(930, 1278)",[111.26574958 100.26405674  89.71424184],[3923.76324392 3343.81523205 4642.20733633],2
2018_6-9_1732_KAZ_R_C.jpg,2018,6-9,KAZ,Kazakhstan,Central Asia,"(1347, 1884)",[127.24527494 143.32285593 119.09792422],[4003.32630962 5296.96247638 3627.82965457],2
2018_6-9_1386_LVA_R_C.jpg,2018,6-9,LVA,Latvia,Northern Europe,"(1252, 1755)",[193.42907621 192.71312635 189.09614793],[3145.43356197 3144.91258984 2909.40102654],2
2018_6-9_1273_IND_R_C.jpg,2018,6-9,IND,India,S. Asia,"(1141, 1652)",[84.84748256 91.34393814 82.87073804],[2000.19682967 1777.81604265 2107.80779006],2
2018_6-9_1226_IND_R_C.jpg,2018,6-9,IND,India,S. Asia,"(1135, 1644)",[ 97.59563652  97.31023988 119.3969163 ],[2875.35184651 2106.6224769  3521.25662832],2
2018_6-9_1261_IRN_R_C.jpg,2018,6-9,IRN,Iran (Islamic Republic of),S. Asia,"(1470, 2098)",[86.151011   96.13705311 62.10930754],[2482.81359803 2258.55068526 1635.73588978],2
2018_6-9_1234_IDN_R_C.jpg,2018,6-9,IDN,Indonesia,Southeast Asia,"(926, 1275)",[136.23123025 107.53561597 107.22868759],[4430.009237   2762.65498738 3299.52942053],2
2018_6-9_1204_BEL_R_C.jpg,2018,6-9,BEL,Belgium,Western Europe,"(899, 1240)",[156.17652948 145.74836646  83.39082583],[8541.03160958 7011.06893414 2191.27517957],2
2018_6-9_1585_BGR_R_C.jpg,2018,6-9,BGR,Bulgaria,Eastern Europe,"(1042, 1471)",[144.22789412 161.20263547 126.80260207],[3207.21585578 3999.30654342 3337.93457497],2
2018_6-9_1760_THA_R_C.jpg,2018,6-9,THA,Thailand,Southeast Asia,"(1656, 1163)",[74.75889026 64.93979006 59.3015336 ],[4286.28890087 2434.2792628  1834.16490014],2
2018_6-9_1161_IDN_R_C.jpg,2018,6-9,IDN,Indonesia,Southeast Asia,"(934, 1284)",[155.53147868 125.91245656  56.58039901],[5135.90563453 4861.50132422 1646.95828915],2
2018_6-9_1504_RUS_R_C.jpg,2018,6-9,RUS,Russia,Eastern Europe,"(1296, 1806)",[106.27007241  95.53529473 104.07235954],[2240.43967873 2007.25216968 3072.92863635],2
2018_6-9_1461_MEX_R_C.jpg,2018,6-9,MEX,Mexico,Latin America and the Caribbean,"(1024, 668)",[124.63771724 114.88464721 112.87052945],[2766.26185708 2550.17745528 2841.87856976],2
2018_6-9_0013_UKR_R_C.jpg,2018,6-9,UKR,Ukraine,Eastern Europe,"(736, 1024)",[101.27450429  88.08003832  79.85374252],[2758.89122401 2278.26061472 1680.35044686],2
2018_6-9_1514_CHN_R_C.jpg,2018,6-9,CHN,China,Eastern Asia,"(887, 1242)",[140.58356889 134.36962513 109.13045566],[4320.70060637 4391.11804796 3623.49052815],2
2018_6-9_1221_IND_R_C.jpg,2018,6-9,IND,India,S. Asia,"(1142, 1650)",[113.36095898  87.73548267  56.77066231],[3331.91625481 2271.20058517 1222.09755813],2
2018_6-9_1230_IND_R_C.jpg,2018,6-9,IND,India,S. Asia,"(1636, 1150)",[75.95903901 81.81017912 77.65416817],[2455.12732507 2746.96384738 3903.64440056],2
2018_6-9_1006_BRA_R_C.jpg,2018,6-9,BRA,Brazil,Latin America and the Caribbean,"(873, 1228)",[172.45853155 168.59875341 167.45186392],[3441.12872184 2735.06061708 3173.45503821],2
2018_6-9_0694_MEX_R_C.jpg,2018,6-9,MEX,Mexico,Latin America and the Caribbean,"(976, 1485)",[151.64529378 153.45709417 155.54536968],[6142.82833084 5339.68507473 6109.80221382],2
2018_6-9_1071_IDN_R_C.jpg,2018,6-9,IDN,Indonesia,Southeast Asia,"(911, 1268)",[111.08894445 105.95863474  98.86551593],[3430.98726006 4091.01564686 3905.61794942],2
2018_6-9_1828_LVA_R_C.jpg,2018,6-9,LVA,Latvia,Northern Europe,"(1265, 916)",[130.03653279  83.48929095  75.68694789],[2816.49404828 1058.91702722  978.3888358 ],2
2018_6-9_1981_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(726, 1016)",[111.74508687 114.84275287 124.51423776],[4341.92252228 3009.33858975 3201.60193173],2
2018_6-9_1587_BGR_R_C.jpg,2018,6-9,BGR,Bulgaria,Eastern Europe,"(1053, 1471)",[131.61849896 144.07465834 132.91898774],[4691.05199815 3754.76314366 4034.49487378],2
2018_6-9_1159_IDN_R_C.jpg,2018,6-9,IDN,Indonesia,Southeast Asia,"(935, 1284)",[75.36812601 74.99847985 55.28907742],[3022.4292441  2525.18416065 1975.48683174],2
2018_6-9_1884_POL_R_C.jpg,2018,6-9,POL,Poland,Eastern Europe,"(1498, 1903)",[155.14508257 155.74824797 152.3379128 ],[3551.23938098 3579.47834022 3418.5508593 ],2
2018_6-9_0114_UKR_R_C.jpg,2018,6-9,UKR,Ukraine,Eastern Europe,"(882, 1233)",[108.77851065 107.11678372 113.21246412],[3403.79510241 3085.15351926 3121.13123504],2
2018_6-9_1886_POL_R_C.jpg,2018,6-9,POL,Poland,Eastern Europe,"(1246, 898)",[122.48587909 117.37883365 107.42735417],[7440.32471651 7664.09365739 8512.00152118],2
2018_6-9_1888_POL_R_C.jpg,2018,6-9,POL,Poland,Eastern Europe,"(701, 892)",[122.09328282 120.88150336 112.07559988],[3646.00471766 3653.61196848 3180.88088804],2
2018_6-9_1721_BGR_R_C.jpg,2018,6-9,BGR,Bulgaria,Eastern Europe,"(1236, 1723)",[101.28753003  94.89182007  74.90952786],[2878.98027175 2214.0300983  2156.67588356],2
2018_6-9_1949_UKR_R_C.jpg,2018,6-9,UKR,Ukraine,Eastern Europe,"(1787, 2459)",[92.5656944  76.50414737 81.14966616],[2475.68847119 1245.03640082 1548.83138226],2
2018_6-9_1551_MEX_R_C.jpg,2018,6-9,MEX,Mexico,Latin America and the Caribbean,"(977, 1482)",[149.93194278 149.99125708 148.30819165],[2817.01371807 3013.02472131 2930.09597746],2
2018_6-9_1357_BGR_R_C.jpg,2018,6-9,BGR,Bulgaria,Eastern Europe,"(1050, 1475)",[128.06621792  95.02054883  60.17323584],[3659.29531173 2009.87886943 1599.7808736 ],2
2018_6-9_1378_LVA_R_C.jpg,2018,6-9,LVA,Latvia,Northern Europe,"(893, 1237)",[133.13224115 132.92725963 131.21653098],[2764.07962527 2790.39576402 2677.39586632],2
2018_6-9_1825_LVA_R_C.jpg,2018,6-9,LVA,Latvia,Northern Europe,"(901, 899)",[109.68903171 108.11950755 109.38400541],[2039.96234077 1988.597515   1959.1044846 ],2
2018_6-9_1614_LVA_R_C.jpg,2018,6-9,LVA,Latvia,Northern Europe,"(2719, 1843)",[150.76962242 145.82516393 105.63224327],[4426.14159319 4177.00446629 2503.52429478],2
2018_6-9_1610_JOR_R_C.jpg,2018,6-9,JOR,Jordan,W. Asia,"(809, 1073)",[140.28611831 139.60220815 136.4060344 ],[1745.54717335 1690.45884785 1717.23991133],2
2018_6-9_1809_GRC_R_C.jpg,2018,6-9,GRC,Greece,Southern Europe,"(1482, 2055)",[ 67.90633884  80.73394998 103.76620106],[ 916.73187989 1018.62881253 2261.64428273],2
2018_6-9_1331_LVA_R_C.jpg,2018,6-9,LVA,Latvia,Northern Europe,"(807, 754)",[94.53078829 57.88287991 34.69648862],[4614.96184037 1136.75668214  210.75770285],2
2018_6-9_1361_BGR_R_C.jpg,2018,6-9,BGR,Bulgaria,Eastern Europe,"(1003, 1427)",[120.18497626  57.24588812  41.84891716],[1803.50639181  467.92078171  373.00133485],2
2018_6-9_1720_MEX_R_C.jpg,2018,6-9,MEX,Mexico,Latin America and the Caribbean,"(1002, 1409)",[59.00221417 66.12657864 69.19747659],[2115.55965364 2635.68116119 3198.871614  ],2
2018_6-9_1734_KAZ_R_C.jpg,2018,6-9,KAZ,Kazakhstan,Central Asia,"(1256, 1752)",[106.99755557 107.41925743  94.98812958],[1918.87128443 2104.7965901  3348.34477291],2
2018_6-9_1509_ROM_R_C.jpg,2018,6-9,ROM,Unknown,Unknown,"(896, 1217)",[127.13996104 148.49444899 155.34820328],[1695.19802007 2128.47933699 3128.96158036],2
2018_6-9_1224_IND_R_C.jpg,2018,6-9,IND,India,S. Asia,"(1131, 1629)",[73.48402816 65.58448251 72.85061922],[1597.38123922 1016.18555156 2110.29155279],2
2018_6-9_1217_IND_R_C.jpg,2018,6-9,IND,India,S. Asia,"(1137, 1638)",[ 96.90557054 102.28735464  76.47591019],[2242.94050442 2221.64722898 1405.12522763],2
2018_6-9_1315_LVA_R_C.jpg,2018,6-9,LVA,Latvia,Northern Europe,"(1012, 1363)",[97.87215701 85.80683014 88.980973  ],[3043.41576869 2533.78602905 2696.9122921 ],2
2018_6-9_1158_IDN_R_C.jpg,2018,6-9,IDN,Indonesia,Southeast Asia,"(922, 1266)",[96.53821711 79.78365768 62.62430392],[2523.9623202  2323.5270875  1735.15438932],2
2018_6-9_1269_IND_R_C.jpg,2018,6-9,IND,India,S. Asia,"(1138, 1644)",[112.65978004 104.32081404  69.73014669],[4095.26957228 3805.1459452  2061.3339013 ],2
2018_6-9_1278_IND_R_C.jpg,2018,6-9,IND,India,S. Asia,"(1134, 1630)",[106.76764967 109.02637388  83.1130809 ],[1802.55496096 1843.63158929 1661.00399948],2
2018_6-9_1077_IDN_R_C.jpg,2018,6-9,IDN,Indonesia,Southeast Asia,"(913, 1265)",[69.41815151 63.00930261 64.25237912],[1696.3575383  1087.59673582 1189.52008063],2
2018_6-9_0708_MEX_R_C.jpg,2018,6-9,MEX,Mexico,Latin America and the Caribbean,"(968, 1464)",[159.48982819 159.57001648 155.96824758],[4552.20774156 4616.02211667 4418.58689767],2
2018_6-9_1271_IND_R_C.jpg,2018,6-9,IND,India,S. Asia,"(1656, 1154)",[105.29054685 115.41523079 113.30875803],[2654.33210582 2383.42034204 3217.96388595],2
2018_6-9_1003_BRA_R_C.jpg,2018,6-9,BRA,Brazil,Latin America and the Caribbean,"(993, 1409)",[131.39894592 133.38530037 137.02936167],[3816.49481099 4038.77280295 4690.52994153],2
2018_6-9_1335_LVA_R_C.jpg,2018,6-9,LVA,Latvia,Northern Europe,"(1263, 1564)",[161.17013241 146.9348464  133.21712907],[3493.70506523 4381.46153394 4925.98580436],2
2018_6-9_0421_POL_R_C.jpg,2018,6-9,POL,Poland,Eastern Europe,"(883, 1233)",[138.27103557 143.45109067 136.43142296],[3320.43557907 3153.24946416 3986.13651629],2
2018_6-9_1473_LVA_R_C.jpg,2018,6-9,LVA,Latvia,Northern Europe,"(1639, 1217)",[56.64864792 54.84555486 59.02685617],[761.23825392 619.91237854 791.86223956],2
2018_6-9_1249_UKR_R_C.jpg,2018,6-9,UKR,Ukraine,Eastern Europe,"(1242, 1814)",[64.58149178 71.64367853 86.86687679],[1680.84506047 1276.27687649 1897.22578107],2
2018_6-9_1075_IDN_R_C.jpg,2018,6-9,IDN,Indonesia,Southeast Asia,"(918, 1267)",[116.29946368 103.85024065  78.02451883],[2827.46357117 2618.41694223 1893.47473985],2
2018_6-9_0428_POL_R_C.jpg,2018,6-9,POL,Poland,Eastern Europe,"(892, 1228)",[71.98993953 88.28426312 71.77367863],[3029.9575389  2176.06138035 1839.23573307],2
2018_6-9_0451_POL_R_C.jpg,2018,6-9,POL,Poland,Eastern Europe,"(913, 1263)",[69.06908394 66.5895003  60.30084232],[734.21690098 680.73328331 613.89096068],2
2018_6-9_0319_EST_R_C.jpg,2018,6-9,EST,Estonia,Northern Europe,"(890, 1236)",[114.06956565  86.93507054  96.32266918],[4010.71015007 3281.65612652 3549.96638659],2
2018_6-9_1501_MYS_R_C.jpg,2018,6-9,MYS,Malaysia,Southeast Asia,"(1651, 1150)",[81.19877492 81.7809354  71.07502857],[2126.0941888  1834.52485194 1798.76461114],2
2018_6-9_0381_ROM_R_C.jpg,2018,6-9,ROM,Unknown,Unknown,"(886, 1216)",[93.16915914 82.61099746 57.86920444],[2222.99383974 1691.39177618 1341.66370405],2
2018_6-9_1010_IDN_R_C.jpg,2018,6-9,IDN,Indonesia,Southeast Asia,"(910, 1263)",[44.23467672 41.5954182  37.81369581],[1336.04726385 1112.24574515  836.1117526 ],2
2018_6-9_1131_BEL_R_C.jpg,2018,6-9,BEL,Belgium,Western Europe,"(887, 1188)",[176.58498931 174.06146774 169.30449744],[4394.28518324 4537.59800998 4571.67670419],2
2018_6-9_0378_ROM_R_C.jpg,2018,6-9,ROM,Unknown,Unknown,"(889, 1227)",[110.61306029 100.58663297  70.04829286],[2514.40898991 2490.39264095 2338.95635053],2
2018_6-9_1098_IDN_R_C.jpg,2018,6-9,IDN,Indonesia,Southeast Asia,"(915, 1271)",[108.16516576 128.83983955  94.00824874],[4029.37783392 3956.53169731 2744.38568647],2
2018_6-9_0409_POL_R_C.jpg,2018,6-9,POL,Poland,Eastern Europe,"(911, 1264)",[55.19309876 61.32725462 56.91741236],[514.57812888 611.55040713 568.33908689],2
2018_6-9_0462_POL_R_C.jpg,2018,6-9,POL,Poland,Eastern Europe,"(1049, 1469)",[56.64851741 55.60599125 45.92397895],[721.6136378  733.48337951 508.5148132 ],2
2018_6-9_0063_UKR_R_C.jpg,2018,6-9,UKR,Ukraine,Eastern Europe,"(1244, 1752)",[117.22976589 100.40997106  80.12586442],[2850.92397375 2349.35479195 1576.9764334 ],2
2018_6-9_1988_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(728, 1025)",[104.73301796 122.58682525 130.64153846],[5627.78732686 4474.35298403 3524.73824614],2
2018_6-9_1986_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(715, 1014)",[ 73.74019945  86.67020731 116.51311016],[1846.16020536 1149.99350985 3909.10363427],2
2018_6-9_1982_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(646, 964)",[160.90255546 159.8305082  163.37634084],[3333.03461416 3360.4772236  3360.98720703],2
2018_6-9_1976_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(653, 976)",[166.99554703 164.61662911 167.39485791],[3365.48006264 3355.31179996 3724.59030582],2
2018_6-9_1971_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(652, 974)",[146.73718365 151.31775708 156.33978691],[4211.40113927 3636.63157821 4401.72259961],2
2018_6-9_0102_UKR_R_C.jpg,2018,6-9,UKR,Ukraine,Eastern Europe,"(1752, 1273)",[111.21853826  94.62082701  98.76861322],[3188.75191201 2629.88923603 3014.7179089 ],2
2018_6-9_1983_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(731, 1016)",[104.65461912 126.78205215 155.69098393],[3581.36938978 3420.6071744  3108.3566281 ],2
2018_6-9_0047_CAN_R_C.jpg,2018,6-9,CAN,Canada,North America,"(1679, 1668)",[ 81.7218354  103.81229442 151.10962689],[2759.87421722 2749.27766733 2359.64257179],2
2018_6-9_1973_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(649, 968)",[155.65875982 158.74702817 174.81969877],[3179.13065494 3103.62990018 3277.70608963],2
2018_6-9_2003_FRA_R_C.jpg,2018,6-9,FRA,France,Western Europe,"(744, 957)",[74.18580831 87.67559072 98.16389844],[2038.93415962 2624.43194079 2203.91202422],2
2018_6-9_1979_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(737, 1015)",[ 64.36131969  80.62760492 110.31809827],[1660.51944975 1584.99065064 2825.73176294],2
2018_6-9_1999_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(736, 1025)",[158.15004374 101.91323701  67.59599814],[2319.68007038 2565.66250665 1874.55875095],2
2018_6-9_1218_IND_R_C.jpg,2018,6-9,IND,India,S. Asia,"(1140, 1638)",[113.13384423 117.75127455  98.87302016],[2833.84593231 2680.82716592 2595.05059205],2
2018_6-9_1974_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(648, 966)",[147.75349059 153.96486242 167.91307703],[3892.65536077 3330.77966629 3599.66138434],2
2018_6-9_1997_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(1028, 755)",[127.16701368  98.61588244  86.00852295],[4540.88818858 5410.81182057 5251.63588607],2
2018_6-9_1975_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(643, 968)",[146.71624809 154.00415312 154.18318702],[2929.6975204  2592.89652433 3086.48045868],2
2018_6-9_1972_COL_R_C.jpg,2018,6-9,COL,Colombia,Latin America and the Caribbean,"(646, 971)",[153.25946409 155.32186664 154.43393233],[3434.05476854 3171.76009924 3935.96019635],2
